ts_code,name,invest_type,category
017777.OF,工银开元利率债F,债券型,债券型-主动
015725.OF,英大碳中和C,混合型,混合型-偏股
015724.OF,英大碳中和A,混合型,混合型-偏股
016478.OF,光大专精特新C,混合型,混合型-偏股
016890.OF,鹏华稳健增利C,债券型,债券型-主动
017555.OF,融通增享纯债C,债券型,债券型-主动
017732.OF,鹏华核心优势C,混合型,混合型-偏股
010670.OF,兴全合兴C,混合型,混合型-偏股
016903.OF,鑫元欣悦C,混合型,混合型-偏股
016902.OF,鑫元欣悦A,混合型,混合型-偏股
017306.OF,国寿安保超短债C,债券型,债券型-主动
017305.OF,国寿安保超短债A,债券型,债券型-主动
017650.OF,中庚港股通价值,股票型,主动股票型
017417.OF,易方达裕如C,灵活配置型,混合型-平衡
014898.OF,国泰民享稳健养老一年持有,混合型,混合型-偏股
017687.OF,永赢昭利A,债券型,债券型-主动
017688.OF,永赢昭利C,债券型,债券型-主动
017433.OF,交银稳安60天滚动C,债券型,债券型-主动
017432.OF,交银稳安60天滚动A,债券型,债券型-主动
016636.OF,汇添富稳安三个月持有B,债券型,债券型-主动
016248.OF,银华创新动力优选A,混合型,混合型-偏股
016249.OF,银华创新动力优选C,混合型,混合型-偏股
017679.OF,国投瑞银精选收益C,灵活配置型,混合型-平衡
017289.OF,宏利首选企业C,股票型,主动股票型
017328.OF,永赢季季享90天持有中短债A,债券型,债券型-主动
017329.OF,永赢季季享90天持有中短债C,债券型,债券型-主动
017685.OF,中欧预见积极养老目标五年持有A,混合型,混合型-偏股
017220.OF,永赢合嘉一年持有A,混合型,混合型-偏股
016797.OF,嘉实双利A,债券型,债券型-主动
016800.OF,建信鑫和30天持有C,债券型,债券型-主动
016689.OF,中银淳享一年定开,债券型,债券型-主动
016799.OF,建信鑫和30天持有A,债券型,债券型-主动
016798.OF,嘉实双利C,债券型,债券型-主动
017677.OF,中加丰尚纯债C,债券型,债券型-主动
017023.OF,信澳颐宁养老目标一年持有A,混合型,混合型-偏股
017221.OF,永赢合嘉一年持有C,混合型,混合型-偏股
007156.OF,京管泰富京元一年定开,债券型,债券型-主动
017440.OF,英大安旸纯债A,债券型,债券型-主动
016827.OF,安信稳健启航一年持有C,混合型,混合型-偏股
016514.OF,创金合信信用红利E,债券型,债券型-主动
017441.OF,英大安旸纯债C,债券型,债券型-主动
017678.OF,中加颐合纯债C,债券型,债券型-主动
016826.OF,安信稳健启航一年持有A,混合型,混合型-偏股
017676.OF,广发积极养老目标五年持有A,混合型,混合型-偏股
016986.OF,淳厚瑞和A,债券型,债券型-主动
017438.OF,博时安悦短债A,债券型,债券型-主动
017439.OF,博时安悦短债C,债券型,债券型-主动
016987.OF,淳厚瑞和C,债券型,债券型-主动
016762.OF,嘉合锦荣C,混合型,混合型-偏股
016761.OF,嘉合锦荣A,混合型,混合型-偏股
017484.OF,财通资管数字经济C,混合型,混合型-偏股
015547.OF,华商核心成长一年持有A,混合型,混合型-偏股
016996.OF,华泰紫金安恒平衡配置C,混合型,混合型-偏股
016995.OF,华泰紫金安恒平衡配置A,混合型,混合型-偏股
017483.OF,财通资管数字经济A,混合型,混合型-偏股
015548.OF,华商核心成长一年持有C,混合型,混合型-偏股
017674.OF,东方红颐和平衡养老目标三年持有Y,混合型,混合型-偏股
017672.OF,兴全安泰平衡养老(FOF)Y,混合型,混合型-偏股
017675.OF,东方红颐和积极养老目标五年持有Y,混合型,混合型-偏股
017673.OF,东方红颐和稳健养老目标两年持有Y,混合型,混合型-偏股
017127.OF,工银瑞信瑞嘉一年定开A,债券型,债券型-主动
017187.OF,国新国证鑫裕央企债六个月定开,债券型,债券型-主动
017473.OF,中信建投景荣A,债券型,债券型-主动
017474.OF,中信建投景荣C,债券型,债券型-主动
017614.OF,工银瑞福纯债F,债券型,债券型-主动
017447.OF,民生加银恒宁,债券型,债券型-主动
017128.OF,工银瑞信瑞嘉一年定开C,债券型,债券型-主动
017018.OF,农银汇理瑞泽添利C,债券型,债券型-主动
017017.OF,农银汇理瑞泽添利A,债券型,债券型-主动
017105.OF,光大荣利纯债A,债券型,债券型-主动
016720.OF,富国稳健双盈C,债券型,债券型-主动
017444.OF,嘉实30天持有中短债C,债券型,债券型-主动
016881.OF,山证资管裕景30天持有A,债券型,债券型-主动
017443.OF,嘉实30天持有中短债A,债券型,债券型-主动
016882.OF,山证资管裕景30天持有C,债券型,债券型-主动
016849.OF,建信优享进取养老目标五年持有A,混合型,混合型-偏股
016576.OF,民生加银瑞丰一年定开,债券型,债券型-主动
016885.OF,山证资管裕泽A,债券型,债券型-主动
017106.OF,光大荣利纯债C,债券型,债券型-主动
016673.OF,华安鼎津一年定开,债券型,债券型-主动
016719.OF,富国稳健双盈A,债券型,债券型-主动
016886.OF,山证资管裕泽C,债券型,债券型-主动
017628.OF,华商计算机行业量化C,股票型,主动股票型
015584.OF,招商安悦1年持有C,债券型,债券型-主动
016657.OF,汇丰晋信丰宁三个月定开C,债券型,债券型-主动
015930.OF,蜂巢丰裕C,债券型,债券型-主动
017621.OF,易方达富惠C,债券型,债券型-主动
016773.OF,诺德兴新趋势C,混合型,混合型-偏股
016772.OF,诺德兴新趋势A,混合型,混合型-偏股
016790.OF,招商鑫利中短债A,债券型,债券型-主动
016089.OF,金鹰添悦60天滚动C,债券型,债券型-主动
016791.OF,招商鑫利中短债C,债券型,债券型-主动
015583.OF,招商安悦1年持有A,债券型,债券型-主动
016088.OF,金鹰添悦60天滚动A,债券型,债券型-主动
015929.OF,蜂巢丰裕A,债券型,债券型-主动
017264.OF,兴全安悦平衡养老三年持有A,混合型,混合型-偏股
016656.OF,汇丰晋信丰宁三个月定开A,债券型,债券型-主动
016431.OF,中海丰盈三个月定开,债券型,债券型-主动
017583.OF,鑫元恒鑫收益增强D,债券型,债券型-主动
016692.OF,华安众盈中短债C,债券型,债券型-主动
017488.OF,嘉实信息产业A,股票型,主动股票型
017489.OF,嘉实信息产业C,股票型,主动股票型
016375.OF,招商裕泰,混合型,混合型-偏股
015527.OF,弘毅远方汽车产业升级A,混合型,混合型-偏股
008859.OF,人保安和一年定开,债券型,债券型-主动
017613.OF,兴银合丰政策性金融债C,债券型,债券型-主动
015528.OF,弘毅远方汽车产业升级C,混合型,混合型-偏股
016691.OF,华安众盈中短债A,债券型,债券型-主动
016802.OF,创金合信怡久回报C,债券型,债券型-主动
016904.OF,华夏安益短债A,债券型,债券型-主动
017034.OF,中信建投科技主题6个月持有A,混合型,混合型-偏股
016905.OF,华夏安益短债C,债券型,债券型-主动
017035.OF,中信建投科技主题6个月持有C,混合型,混合型-偏股
016801.OF,创金合信怡久回报A,债券型,债券型-主动
016627.OF,汇添富创新成长C,混合型,混合型-偏股
016993.OF,长江惠盈9个月持有A,债券型,债券型-主动
016781.OF,湘财研究精选一年持有A,混合型,混合型-偏股
016451.OF,博远增睿纯债A,债券型,债券型-主动
016994.OF,长江惠盈9个月持有C,债券型,债券型-主动
016782.OF,湘财研究精选一年持有C,混合型,混合型-偏股
008432.OF,人保安睿一年定开,债券型,债券型-主动
016626.OF,汇添富创新成长A,混合型,混合型-偏股
017180.OF,鑫元璟丰A,债券型,债券型-主动
016744.OF,长城永利C,债券型,债券型-主动
017036.OF,嘉实低碳精选A,混合型,混合型-偏股
017016.OF,博时五月佳5个月持有C,混合型,混合型-偏股
016738.OF,嘉实领航聚优积极配置6个月持有C,混合型,混合型-偏股
017451.OF,国富估值优势C,灵活配置型,混合型-平衡
017015.OF,博时五月佳5个月持有A,混合型,混合型-偏股
016714.OF,长信均衡策略一年持有C,混合型,混合型-偏股
016559.OF,安信洞见成长C,混合型,混合型-偏股
016737.OF,嘉实领航聚优积极配置6个月持有A,混合型,混合型-偏股
016989.OF,广发富信优选六个月持有A,混合型,混合型-偏股
016558.OF,安信洞见成长A,混合型,混合型-偏股
016990.OF,广发富信优选六个月持有C,混合型,混合型-偏股
016743.OF,长城永利A,债券型,债券型-主动
016713.OF,长信均衡策略一年持有A,混合型,混合型-偏股
017037.OF,嘉实低碳精选C,混合型,混合型-偏股
017043.OF,汇添富品质价值,混合型,混合型-偏股
017194.OF,建信弘利C,灵活配置型,混合型-平衡
015958.OF,财通资管双安C,债券型,债券型-主动
016967.OF,南方旺元60天滚动持有E,债券型,债券型-主动
017101.OF,华宝宝通30天持有C,债券型,债券型-主动
016168.OF,嘉实丰和C,灵活配置型,混合型-平衡
014287.OF,泰康新锐成长A,混合型,混合型-偏股
017366.OF,泰康新锐成长C,混合型,混合型-偏股
015957.OF,财通资管双安A,债券型,债券型-主动
017586.OF,华润元大润丰纯债D,债券型,债券型-主动
017585.OF,华润元大润泽D,债券型,债券型-主动
016506.OF,太平绿色纯债一年定开,债券型,债券型-主动
017314.OF,国泰利享安益短债A,债券型,债券型-主动
017315.OF,国泰利享安益短债C,债券型,债券型-主动
017100.OF,华宝宝通30天持有A,债券型,债券型-主动
016264.OF,嘉实新起航C,灵活配置型,混合型-平衡
016550.OF,永赢消费龙头智选C,混合型,混合型-偏股
017307.OF,招商鑫嘉中短债A,债券型,债券型-主动
017124.OF,景顺长城景泰臻利纯债C,债券型,债券型-主动
017123.OF,景顺长城景泰臻利纯债A,债券型,债券型-主动
016549.OF,永赢消费龙头智选A,混合型,混合型-偏股
016203.OF,嘉合胶东经济圈中高等级信用债一年定开,债券型,债券型-主动
017308.OF,招商鑫嘉中短债C,债券型,债券型-主动
016503.OF,永赢新兴消费智选C,混合型,混合型-偏股
016502.OF,永赢新兴消费智选A,混合型,混合型-偏股
016011.OF,西部利得沣享A,债券型,债券型-主动
017152.OF,汇添富鑫悦纯债A,债券型,债券型-主动
017426.OF,国富深化价值C,混合型,混合型-偏股
017153.OF,汇添富鑫悦纯债C,债券型,债券型-主动
017511.OF,鹏华稳健回报C,混合型,混合型-偏股
016838.OF,国新国证鑫颐中短债A,债券型,债券型-主动
016839.OF,国新国证鑫颐中短债C,债券型,债券型-主动
016012.OF,西部利得沣享C,债券型,债券型-主动
016170.OF,中欧盈选平衡6个月持有A,混合型,混合型-偏股
017311.OF,大成景宁一年定开,债券型,债券型-主动
017544.OF,浙商惠裕纯债C,债券型,债券型-主动
016955.OF,国联恒润纯债A,债券型,债券型-主动
016171.OF,中欧盈选平衡6个月持有C,混合型,混合型-偏股
015713.OF,格林聚鑫增强A,债券型,债券型-主动
016956.OF,国联恒润纯债C,债券型,债券型-主动
015714.OF,格林聚鑫增强C,债券型,债券型-主动
017535.OF,东方红京东大数据C,灵活配置型,混合型-平衡
017309.OF,创金合信利泽纯债A,债券型,债券型-主动
017155.OF,民生加银专精特新智选C,混合型,混合型-偏股
015843.OF,国投瑞银专精特新量化选股C,混合型,混合型-偏股
017154.OF,民生加银专精特新智选A,混合型,混合型-偏股
016947.OF,国泰利安中短债A,债券型,债券型-主动
016512.OF,嘉实长三角ESG纯债,债券型,债券型-主动
016448.OF,平安双盈添益C,债券型,债券型-主动
017537.OF,东方红远见价值C,混合型,混合型-偏股
016447.OF,平安双盈添益A,债券型,债券型-主动
017494.OF,东方红多元策略C,混合型,混合型-偏股
016948.OF,国泰利安中短债C,债券型,债券型-主动
017536.OF,东方红优享红利沪港深C,灵活配置型,混合型-平衡
017463.OF,中信保诚优质纯债C,债券型,债券型-主动
017076.OF,宝盈半导体产业C,混合型,混合型-偏股
015842.OF,国投瑞银专精特新量化选股A,混合型,混合型-偏股
017075.OF,宝盈半导体产业A,混合型,混合型-偏股
017493.OF,东方红新动力C,灵活配置型,混合型-平衡
017310.OF,创金合信利泽纯债C,债券型,债券型-主动
016817.OF,兴业120天滚动C,债券型,债券型-主动
016929.OF,万家鑫怡C,债券型,债券型-主动
016816.OF,兴业120天滚动A,债券型,债券型-主动
015494.OF,尚正臻惠一年定开,债券型,债券型-主动
016928.OF,万家鑫怡A,债券型,债券型-主动
017534.OF,富国天利增长债券C,债券型,债券型-主动
016385.OF,永赢消费鑫选6个月持有C,混合型,混合型-偏股
017055.OF,工银稳健丰润90天持有中短债C,债券型,债券型-主动
016120.OF,华富时代锐选C,混合型,混合型-偏股
017054.OF,工银稳健丰润90天持有中短债A,债券型,债券型-主动
016384.OF,永赢消费鑫选6个月持有A,混合型,混合型-偏股
017485.OF,长盛高端装备制造C,灵活配置型,混合型-平衡
016119.OF,华富时代锐选A,混合型,混合型-偏股
016856.OF,银河景气行业A,混合型,混合型-偏股
016601.OF,兴业睿信一年定开,债券型,债券型-主动
016584.OF,汇添富鑫润纯债C,债券型,债券型-主动
017458.OF,长城创新驱动C,混合型,混合型-偏股
016542.OF,交银启衡C,混合型,混合型-偏股
016857.OF,银河景气行业C,混合型,混合型-偏股
016965.OF,中银乐享,债券型,债券型-主动
017462.OF,长城久祥C,灵活配置型,混合型-平衡
016541.OF,交银启衡A,混合型,混合型-偏股
017461.OF,长城久鑫C,灵活配置型,混合型-平衡
017211.OF,国富焦点驱动灵活配置C,灵活配置型,混合型-平衡
016583.OF,汇添富鑫润纯债A,债券型,债券型-主动
017148.OF,嘉实积极配置一年持有C,混合型,混合型-偏股
015927.OF,西部利得绿色能源A,混合型,混合型-偏股
017428.OF,国泰鑫裕纯债,债券型,债券型-主动
016428.OF,汇添富稳利60天滚动持有D,债券型,债券型-主动
017058.OF,国泰海通90天滚动中短债A,债券型,债券型-主动
015911.OF,兴业致远A,混合型,混合型-偏股
017059.OF,国泰海通90天滚动中短债C,债券型,债券型-主动
017448.OF,格林泓盛一年定开,债券型,债券型-主动
016079.OF,华夏福泽养老目标2035三年持有A,混合型,混合型-偏股
015912.OF,兴业致远C,混合型,混合型-偏股
015905.OF,广发新能源精选C,股票型,主动股票型
017147.OF,嘉实积极配置一年持有A,混合型,混合型-偏股
015928.OF,西部利得绿色能源C,混合型,混合型-偏股
015904.OF,广发新能源精选A,股票型,主动股票型
016206.OF,信澳汇享三个月定开A,债券型,债券型-主动
016207.OF,信澳汇享三个月定开C,债券型,债券型-主动
016666.OF,英大延福养老2040三年持有A,混合型,混合型-偏股
016914.OF,博时富泽金融债A,债券型,债券型-主动
